dataset,name,k,solver,time,timeout,numsol,expd,gen,qsize,pr-frontier,pr-sol,pr-fea,pr-post,pr-extra
Dumas,n200w20.002,100,fastdom,0.1754,0,1,4661,520473,1008,6212,0,1,509600,0
Dumas,n200w20.002,100,default,0.1808,0,1,4661,520473,1008,6212,0,1,509600,0
SolomonPotvinBengio,rc_205.4,0,combine,0.000247,0,1,181,865,34,109,1,1,574,1939
SolomonPotvinBengio,rc_205.4,0,gap_prune,0.0003233,0,1,181,865,34,109,1,1,574,1939
SolomonPotvinBengio,rc_205.4,0,fastdom,0.001374,0,1,244,4165,100,286,1,1,3634,0
SolomonPotvinBengio,rc_205.4,0,default,0.001352,0,1,244,4165,100,286,1,1,3634,0
SolomonPotvinBengio,rc_206.4,0,combine,0.1125,0,1,28994,247401,11236,65563,0,1,152844,354798
SolomonPotvinBengio,rc_206.4,0,gap_prune,0.2134,0,1,28994,247401,11236,65563,0,1,152844,354798
SolomonPotvinBengio,rc_206.4,0,fastdom,0.2527,0,1,30375,635648,14052,78123,0,1,527150,0
SolomonPotvinBengio,rc_206.4,0,default,0.348,0,1,30375,635648,14052,78123,0,1,527150,0
SolomonPotvinBengio,rc_202.2,0,combine,0.008019,0,1,2409,13882,2005,6141,35,1,5297,4675
SolomonPotvinBengio,rc_202.2,0,gap_prune,0.008252,0,1,2409,13882,2005,6141,35,1,5297,4675
SolomonPotvinBengio,rc_202.2,0,fastdom,0.01022,0,1,2594,19767,2799,7873,11,1,9289,0
SolomonPotvinBengio,rc_202.2,0,default,0.0116,0,1,2594,19767,2799,7873,11,1,9289,0
SolomonPotvinBengio,rc_201.3,0,combine,0.000576,0,1,322,1514,89,327,0,1,865,4292
SolomonPotvinBengio,rc_201.3,0,gap_prune,0.0005661,0,1,322,1514,89,327,0,1,865,4292
SolomonPotvinBengio,rc_201.3,0,fastdom,0.002056,0,1,335,6056,89,355,0,1,5366,0
SolomonPotvinBengio,rc_201.3,0,default,0.002074,0,1,335,6056,89,355,0,1,5366,0
SolomonPotvinBengio,rc_202.3,0,combine,0.0007107,0,1,402,2118,88,370,0,1,1346,5363
SolomonPotvinBengio,rc_202.3,0,gap_prune,0.0006868,0,1,402,2118,88,370,0,1,1346,5363
SolomonPotvinBengio,rc_202.3,0,fastdom,0.002336,0,1,403,7500,102,412,0,1,6685,0
SolomonPotvinBengio,rc_202.3,0,default,0.003168,0,1,403,7500,102,412,0,1,6685,0
SolomonPotvinBengio,rc_204.2,0,combine,300,1,0,513265,10064219,8091512,946180,0,1,513263,3788036
SolomonPotvinBengio,rc_206.3,0,combine,0.0396,0,1,9444,81065,5623,16852,0,1,54769,65505
SolomonPotvinBengio,rc_206.3,0,gap_prune,0.05143,0,1,9444,81065,5623,16852,0,1,54769,65505
SolomonPotvinBengio,rc_206.3,0,fastdom,0.06248,0,1,9830,153185,6181,18943,0,1,124412,0
SolomonPotvinBengio,rc_206.3,0,default,0.07205,0,1,9830,153185,6181,18943,0,1,124412,0
SolomonPotvinBengio,rc_204.1,0,combine,300,1,0,482487,14354376,11308999,741907,0,1,1820984,4706127
SolomonPotvinBengio,rc_205.1,0,combine,0.0001322,0,1,97,299,30,79,0,1,123,347
SolomonPotvinBengio,rc_205.1,0,gap_prune,0.0001246,0,1,97,299,30,79,0,1,123,347
SolomonPotvinBengio,rc_205.1,0,fastdom,0.0001831,0,1,88,633,35,94,0,1,451,0
SolomonPotvinBengio,rc_205.1,0,default,0.0001769,0,1,88,633,35,94,0,1,451,0
SolomonPotvinBengio,rc_202.4,0,combine,0.05127,0,1,15547,105770,8112,27539,16,1,62668,149831
SolomonPotvinBengio,rc_202.4,0,gap_prune,0.09065,0,1,15547,105770,8112,27539,16,1,62668,149831
SolomonPotvinBengio,rc_202.4,0,fastdom,0.08383,0,1,15953,262428,8528,30829,13,1,215633,0
SolomonPotvinBengio,rc_202.4,0,default,0.1196,0,1,15953,262428,8528,30829,13,1,215633,0
SolomonPotvinBengio,rc_207.3,0,combine,6.998,0,1,539406,5829841,206988,1523785,76,1,3766574,2262914
SolomonPotvinBengio,rc_207.3,0,gap_prune,162.8,0,1,539406,5829841,206988,1523785,76,1,3766574,2262914
SolomonPotvinBengio,rc_207.3,0,fastdom,7.433,0,1,552814,8360690,248149,1683330,79,1,6124467,0
SolomonPotvinBengio,rc_207.3,0,default,158,0,1,552814,8360690,248149,1683330,79,1,6124467,0
SolomonPotvinBengio,rc_208.3,0,combine,300,1,0,717897,10848124,7871701,1540632,0,1,717895,8751865
SolomonPotvinBengio,rc_204.3,0,combine,300.5,1,0,592312,8391687,5613908,1590464,0,1,595004,1801097
SolomonPotvinBengio,rc_205.2,0,combine,0.003371,0,1,1072,6426,551,1047,0,1,4307,10809
SolomonPotvinBengio,rc_205.2,0,gap_prune,0.002356,0,1,1072,6426,551,1047,0,1,4307,10809
SolomonPotvinBengio,rc_205.2,0,fastdom,0.005318,0,1,1133,18352,594,1183,0,1,16036,0
SolomonPotvinBengio,rc_205.2,0,default,0.01023,0,1,1133,18352,594,1183,0,1,16036,0
SolomonPotvinBengio,rc_201.1,0,combine,0.0001672,0,1,143,560,53,136,1,1,280,799
SolomonPotvinBengio,rc_201.1,0,gap_prune,0.0001611,0,1,143,560,53,136,1,1,280,799
SolomonPotvinBengio,rc_201.1,0,fastdom,0.0005411,0,1,165,1597,59,199,1,1,1232,0
SolomonPotvinBengio,rc_201.1,0,default,0.0006094,0,1,165,1597,59,199,1,1,1232,0
SolomonPotvinBengio,rc_205.3,0,combine,0.1487,0,1,29109,277555,14551,79149,0,1,169297,381830
SolomonPotvinBengio,rc_205.3,0,gap_prune,0.3118,0,1,29109,277555,14551,79149,0,1,169297,381830
SolomonPotvinBengio,rc_205.3,0,fastdom,0.2618,0,1,29926,677670,20993,98352,0,1,549392,0
SolomonPotvinBengio,rc_205.3,0,default,0.4165,0,1,29926,677670,20993,98352,0,1,549392,0
SolomonPotvinBengio,rc_203.1,0,combine,0.008563,0,1,3171,19294,1265,5949,47,1,10127,14918
SolomonPotvinBengio,rc_203.1,0,gap_prune,0.009232,0,1,3171,19294,1265,5949,47,1,10127,14918
SolomonPotvinBengio,rc_203.1,0,fastdom,0.01214,0,1,3013,32902,2148,6884,49,1,22956,0
SolomonPotvinBengio,rc_203.1,0,default,0.01187,0,1,3013,32902,2148,6884,49,1,22956,0
SolomonPotvinBengio,rc_202.1,0,combine,0.09272,0,1,23199,194713,9777,45175,0,1,126339,262290
SolomonPotvinBengio,rc_202.1,0,gap_prune,0.1607,0,1,23199,194713,9777,45175,0,1,126339,262290
SolomonPotvinBengio,rc_202.1,0,fastdom,0.1573,0,1,23792,470906,13183,52618,2,1,394494,0
SolomonPotvinBengio,rc_202.1,0,default,0.2164,0,1,23792,470906,13183,52618,2,1,394494,0
SolomonPotvinBengio,rc_203.4,0,combine,0.05793,0,1,14750,97414,15030,47554,162,1,34948,13815
SolomonPotvinBengio,rc_203.4,0,gap_prune,0.1408,0,1,14750,97414,15030,47554,162,1,34948,13815
SolomonPotvinBengio,rc_203.4,0,fastdom,0.05906,0,1,15134,114204,16310,51910,163,1,46997,0
SolomonPotvinBengio,rc_203.4,0,default,0.1448,0,1,15134,114204,16310,51910,163,1,46997,0
SolomonPotvinBengio,rc_207.2,0,combine,0.2157,0,1,42744,440143,22040,83058,102,1,314239,153297
SolomonPotvinBengio,rc_207.2,0,gap_prune,0.6106,0,1,42744,440143,22040,83058,102,1,314239,153297
SolomonPotvinBengio,rc_207.2,0,fastdom,0.2987,0,1,45221,645696,25344,103226,99,1,497150,0
SolomonPotvinBengio,rc_207.2,0,default,0.6637,0,1,45221,645696,25344,103226,99,1,497150,0
SolomonPotvinBengio,rc_207.1,0,combine,3.675,0,1,325905,3184441,229438,1011563,62,1,1846911,3488838
SolomonPotvinBengio,rc_207.1,0,gap_prune,46.03,0,1,325905,3184441,229438,1011563,62,1,1846911,3488838
SolomonPotvinBengio,rc_207.1,0,fastdom,5.129,0,1,338636,6925676,317819,1201418,62,1,5385560,0
SolomonPotvinBengio,rc_207.1,0,default,47.04,0,1,338636,6925676,317819,1201418,62,1,5385560,0
SolomonPotvinBengio,rc_203.3,0,combine,300,1,0,1086987,17544379,2704668,2358192,0,1,11396446,12466302
SolomonPotvinBengio,rc_206.2,0,combine,0.09305,0,1,22342,193156,9140,46487,24,1,124303,268379
SolomonPotvinBengio,rc_206.2,0,gap_prune,0.1658,0,1,22342,193156,9140,46487,24,1,124303,268379
SolomonPotvinBengio,rc_206.2,0,fastdom,0.1586,0,1,22994,476708,11530,54487,24,1,399203,0
SolomonPotvinBengio,rc_206.2,0,default,0.22,0,1,22994,476708,11530,54487,24,1,399203,0
SolomonPotvinBengio,rc_201.2,0,combine,0.0001703,0,1,130,615,34,63,0,1,422,1138
SolomonPotvinBengio,rc_201.2,0,gap_prune,0.0001637,0,1,130,615,34,63,0,1,422,1138
SolomonPotvinBengio,rc_201.2,0,fastdom,0.0006339,0,1,143,1990,39,88,0,1,1759,0
SolomonPotvinBengio,rc_201.2,0,default,0.000639,0,1,143,1990,39,88,0,1,1759,0
SolomonPotvinBengio,rc_203.2,0,combine,93.5,0,1,1279113,12172819,905371,4680078,27,1,6213601,11078074
SolomonPotvinBengio,rc_203.2,0,gap_prune,300,1,0,462086,4992146,905371,1389337,0,1,2283617,4896939
SolomonPotvinBengio,rc_203.2,0,fastdom,105,0,1,1294242,23503476,1094479,5394955,63,1,16814216,0
SolomonPotvinBengio,rc_203.2,0,default,300,1,0,465334,9957724,1094479,1502302,0,1,7019144,0
SolomonPotvinBengio,rc_207.4,0,combine,1.588e-05,0,1,19,43,8,7,1,1,16,21
SolomonPotvinBengio,rc_207.4,0,gap_prune,1.9e-05,0,1,19,43,8,7,1,1,16,21
SolomonPotvinBengio,rc_207.4,0,fastdom,3.232e-05,0,1,20,65,29,27,2,1,16,0
SolomonPotvinBengio,rc_207.4,0,default,2.94e-05,0,1,20,65,29,27,2,1,16,0
SolomonPotvinBengio,rc_201.4,0,combine,0.0001826,0,1,143,627,36,68,0,1,416,1200
SolomonPotvinBengio,rc_201.4,0,gap_prune,0.0003471,0,1,143,627,36,68,0,1,416,1200
SolomonPotvinBengio,rc_201.4,0,fastdom,0.0006575,0,1,158,2105,45,97,0,1,1850,0
SolomonPotvinBengio,rc_201.4,0,default,0.0006691,0,1,158,2105,45,97,0,1,1850,0
SolomonPotvinBengio,rc_208.2,0,combine,300,1,0,701036,9606301,6639530,1564702,0,1,701034,5141642
SolomonPotvinBengio,rc_206.1,0,combine,1.087e-05,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_206.1,0,gap_prune,1.404e-05,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_206.1,0,fastdom,1.389e-05,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_206.1,0,default,1.462e-05,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_208.1,0,combine,300,1,0,840048,10795230,7033523,2081614,0,1,840046,13792402
SolomonPotvinBengio,rc_205.4,10,combine,0.0006264,0,3,234,1059,34,130,1,1,692,2004
SolomonPotvinBengio,rc_205.4,10,gap_prune,0.0006055,0,3,234,1059,34,130,1,1,692,2004
SolomonPotvinBengio,rc_205.4,10,fastdom,0.001248,0,3,312,4516,100,315,1,1,3886,0
SolomonPotvinBengio,rc_205.4,10,default,0.001192,0,3,312,4516,100,315,1,1,3886,0
SolomonPotvinBengio,rc_206.4,10,combine,0.229,0,5,44865,384471,22197,99652,0,1,239950,576041
SolomonPotvinBengio,rc_206.4,10,gap_prune,0.8092,0,5,44865,384471,22197,99652,0,1,239950,576041
SolomonPotvinBengio,rc_206.4,10,fastdom,0.3634,0,5,46100,991808,24561,115332,0,1,830372,0
SolomonPotvinBengio,rc_206.4,10,default,1.016,0,5,46100,991808,24561,115332,0,1,830372,0
SolomonPotvinBengio,rc_202.2,10,combine,0.009475,0,1,2409,13882,2005,6141,35,1,5297,4675
SolomonPotvinBengio,rc_202.2,10,gap_prune,0.007931,0,1,2409,13882,2005,6141,35,1,5297,4675
SolomonPotvinBengio,rc_202.2,10,fastdom,0.009636,0,1,2594,19767,2799,7873,11,1,9289,0
SolomonPotvinBengio,rc_202.2,10,default,0.01207,0,1,2594,19767,2799,7873,11,1,9289,0
SolomonPotvinBengio,rc_201.3,10,combine,0.0008518,0,1,542,2576,167,517,0,1,1517,6550
SolomonPotvinBengio,rc_201.3,10,gap_prune,0.001258,0,1,542,2576,167,517,0,1,1517,6550
SolomonPotvinBengio,rc_201.3,10,fastdom,0.003974,0,1,556,9363,167,561,0,1,8246,0
SolomonPotvinBengio,rc_201.3,10,default,0.002633,0,1,556,9363,167,561,0,1,8246,0
SolomonPotvinBengio,rc_202.3,10,combine,0.00179,0,2,635,3277,103,469,1,1,2171,6645
SolomonPotvinBengio,rc_202.3,10,gap_prune,0.002026,0,2,635,3277,103,469,1,1,2171,6645
SolomonPotvinBengio,rc_202.3,10,fastdom,0.002676,0,2,632,9881,102,522,1,1,8725,0
SolomonPotvinBengio,rc_202.3,10,default,0.003251,0,2,632,9881,102,522,1,1,8725,0
SolomonPotvinBengio,rc_206.3,10,combine,0.04083,0,3,10898,87922,5623,18454,0,1,58568,67742
SolomonPotvinBengio,rc_206.3,10,gap_prune,0.05641,0,3,10898,87922,5623,18454,0,1,58568,67742
SolomonPotvinBengio,rc_206.3,10,fastdom,0.05962,0,3,11270,162234,6181,20709,0,1,130253,0
SolomonPotvinBengio,rc_206.3,10,default,0.07712,0,3,11270,162234,6181,20709,0,1,130253,0
SolomonPotvinBengio,rc_205.1,10,combine,9.831e-05,0,1,91,288,30,76,0,1,121,348
SolomonPotvinBengio,rc_205.1,10,gap_prune,0.0001234,0,1,91,288,30,76,0,1,121,348
SolomonPotvinBengio,rc_205.1,10,fastdom,0.0001947,0,1,92,641,35,94,0,1,455,0
SolomonPotvinBengio,rc_205.1,10,default,0.0001785,0,1,92,641,35,94,0,1,455,0
SolomonPotvinBengio,rc_202.4,10,combine,0.05057,0,5,15702,106147,8112,27602,20,1,62819,149831
SolomonPotvinBengio,rc_202.4,10,gap_prune,0.08921,0,5,15702,106147,8112,27602,20,1,62819,149831
SolomonPotvinBengio,rc_202.4,10,fastdom,0.0841,0,5,16115,262821,8528,30886,20,1,215796,0
SolomonPotvinBengio,rc_202.4,10,default,0.1225,0,5,16115,262821,8528,30886,20,1,215796,0
SolomonPotvinBengio,rc_207.3,10,combine,300,1,0,1795937,22624485,2541661,4920630,0,1,13433732,12507568
SolomonPotvinBengio,rc_205.2,10,combine,0.00238,0,1,1111,6685,548,1039,0,1,4535,11228
SolomonPotvinBengio,rc_205.2,10,gap_prune,0.003443,0,1,1111,6685,548,1039,0,1,4535,11228
SolomonPotvinBengio,rc_205.2,10,fastdom,0.007268,0,1,1153,18587,596,1163,0,1,16271,0
SolomonPotvinBengio,rc_205.2,10,default,0.005694,0,1,1153,18587,596,1163,0,1,16271,0
SolomonPotvinBengio,rc_201.1,10,combine,0.000248,0,1,151,587,53,134,1,1,301,843
SolomonPotvinBengio,rc_201.1,10,gap_prune,0.0001685,0,1,151,587,53,134,1,1,301,843
SolomonPotvinBengio,rc_201.1,10,fastdom,0.0004123,0,1,170,1665,58,192,1,1,1302,0
SolomonPotvinBengio,rc_201.1,10,default,0.0006,0,1,170,1665,58,192,1,1,1302,0
SolomonPotvinBengio,rc_205.3,10,combine,0.856,0,1,109913,1077982,36678,216111,0,1,751958,1124094
SolomonPotvinBengio,rc_205.3,10,gap_prune,3.613,0,1,109913,1077982,36678,216111,0,1,751958,1124094
SolomonPotvinBengio,rc_205.3,10,fastdom,1.247,0,1,110826,2225557,58405,254341,0,1,1860390,0
SolomonPotvinBengio,rc_205.3,10,default,4.099,0,1,110826,2225557,58405,254341,0,1,1860390,0
SolomonPotvinBengio,rc_203.1,10,combine,0.02428,0,1,8662,53275,4645,15526,169,1,28918,31568
SolomonPotvinBengio,rc_203.1,10,gap_prune,0.05484,0,1,8662,53275,4645,15526,169,1,28918,31568
SolomonPotvinBengio,rc_203.1,10,fastdom,0.03486,0,1,8733,85626,5447,17953,154,1,58786,0
SolomonPotvinBengio,rc_203.1,10,default,0.06128,0,1,8733,85626,5447,17953,154,1,58786,0
SolomonPotvinBengio,rc_202.1,10,combine,0.4347,0,2,68303,581425,29796,93595,9,1,419517,644557
SolomonPotvinBengio,rc_202.1,10,gap_prune,1.187,0,2,68303,581425,29796,93595,9,1,419517,644557
SolomonPotvinBengio,rc_202.1,10,fastdom,0.6216,0,2,68802,1237105,31546,103580,4,1,1064718,0
SolomonPotvinBengio,rc_202.1,10,default,1.387,0,2,68802,1237105,31546,103580,4,1,1064718,0
SolomonPotvinBengio,rc_203.4,10,combine,0.08199,0,2,19004,121657,17410,58439,171,1,44042,15158
SolomonPotvinBengio,rc_203.4,10,gap_prune,0.2587,0,2,19004,121657,17410,58439,171,1,44042,15158
SolomonPotvinBengio,rc_203.4,10,fastdom,0.0963,0,2,19608,141384,19595,63612,164,1,57999,0
SolomonPotvinBengio,rc_203.4,10,default,0.273,0,2,19608,141384,19595,63612,164,1,57999,0
SolomonPotvinBengio,rc_207.2,10,combine,0.4189,0,17,56282,552862,26451,94747,205,1,401612,168272
SolomonPotvinBengio,rc_207.2,10,gap_prune,1.201,0,17,56282,552862,26451,94747,205,1,401612,168272
SolomonPotvinBengio,rc_207.2,10,fastdom,0.4445,0,17,58849,774405,26742,115165,206,1,600169,0
SolomonPotvinBengio,rc_207.2,10,default,1.281,0,17,58849,774405,26742,115165,206,1,600169,0
SolomonPotvinBengio,rc_207.1,10,combine,300,1,0,1743549,18647969,1495697,3931825,0,1,12017601,16910699
SolomonPotvinBengio,rc_206.2,10,combine,0.2003,0,14,43758,354528,15784,83737,33,1,226987,390336
SolomonPotvinBengio,rc_206.2,10,gap_prune,0.6722,0,14,43758,354528,15784,83737,33,1,226987,390336
SolomonPotvinBengio,rc_206.2,10,fastdom,0.3106,0,14,44694,769015,19800,95202,33,1,629073,0
SolomonPotvinBengio,rc_206.2,10,default,0.7992,0,14,44694,769015,19800,95202,33,1,629073,0
SolomonPotvinBengio,rc_201.2,10,combine,0.0001912,0,2,150,685,34,70,0,1,464,1167
SolomonPotvinBengio,rc_201.2,10,gap_prune,0.000256,0,2,150,685,34,70,0,1,464,1167
SolomonPotvinBengio,rc_201.2,10,fastdom,0.0005093,0,2,161,2084,39,97,0,1,1825,0
SolomonPotvinBengio,rc_201.2,10,default,0.0006784,0,2,161,2084,39,97,0,1,1825,0
SolomonPotvinBengio,rc_203.2,10,combine,300,1,0,1584961,16006580,1583570,4513811,0,1,8542769,14789719
SolomonPotvinBengio,rc_207.4,10,combine,1.553e-05,0,1,19,43,8,7,1,1,16,21
SolomonPotvinBengio,rc_207.4,10,gap_prune,1.918e-05,0,1,19,43,8,7,1,1,16,21
SolomonPotvinBengio,rc_207.4,10,fastdom,3.142e-05,0,1,20,65,29,27,2,1,16,0
SolomonPotvinBengio,rc_207.4,10,default,3.061e-05,0,1,20,65,29,27,2,1,16,0
SolomonPotvinBengio,rc_201.4,10,combine,0.0003292,0,1,158,683,36,81,0,1,444,1298
SolomonPotvinBengio,rc_201.4,10,gap_prune,0.0002623,0,1,158,683,36,81,0,1,444,1298
SolomonPotvinBengio,rc_201.4,10,fastdom,0.0007052,0,1,176,2273,45,111,0,1,1986,0
SolomonPotvinBengio,rc_201.4,10,default,0.0004826,0,1,176,2273,45,111,0,1,1986,0
SolomonPotvinBengio,rc_206.1,10,combine,1.386e-05,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_206.1,10,gap_prune,9.887e-06,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_206.1,10,fastdom,1.395e-05,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_206.1,10,default,1.321e-05,0,1,14,28,6,5,0,1,9,0
SolomonPotvinBengio,rc_205.4,20,combine,0.0006264,0,4,268,1191,37,147,1,1,772,2032
SolomonPotvinBengio,rc_205.4,20,gap_prune,0.0006025,0,4,268,1191,37,147,1,1,772,2032
SolomonPotvinBengio,rc_205.4,20,fastdom,0.001869,0,4,328,4559,100,322,1,1,3905,0
SolomonPotvinBengio,rc_205.4,20,default,0.001798,0,4,328,4559,100,322,1,1,3905,0
SolomonPotvinBengio,rc_206.4,20,combine,1.032,0,11,121586,1073628,42376,229923,0,1,722109,1121734
SolomonPotvinBengio,rc_206.4,20,gap_prune,4.791,0,11,121586,1073628,42376,229923,0,1,722109,1121734
SolomonPotvinBengio,rc_206.4,20,fastdom,1.386,0,11,123055,2233145,48074,256097,0,1,1853983,0
SolomonPotvinBengio,rc_206.4,20,default,5.241,0,11,123055,2233145,48074,256097,0,1,1853983,0
SolomonPotvinBengio,rc_202.2,20,combine,0.006618,0,2,2522,14300,2005,6350,0,1,5427,4686
SolomonPotvinBengio,rc_202.2,20,gap_prune,0.008944,0,2,2522,14300,2005,6350,0,1,5427,4686
SolomonPotvinBengio,rc_202.2,20,fastdom,0.01003,0,2,2761,20410,2799,8119,0,1,9529,0
SolomonPotvinBengio,rc_202.2,20,default,0.0113,0,2,2761,20410,2799,8119,0,1,9529,0
SolomonPotvinBengio,rc_201.3,20,combine,0.001463,0,2,818,3825,233,682,0,1,2324,7523
SolomonPotvinBengio,rc_201.3,20,gap_prune,0.002227,0,2,818,3825,233,682,0,1,2324,7523
SolomonPotvinBengio,rc_201.3,20,fastdom,0.005141,0,2,831,11615,233,740,0,1,10043,0
SolomonPotvinBengio,rc_201.3,20,default,0.005602,0,2,831,11615,233,740,0,1,10043,0
SolomonPotvinBengio,rc_202.3,20,combine,0.001575,0,4,754,3930,148,560,1,1,2612,7499
SolomonPotvinBengio,rc_202.3,20,gap_prune,0.001424,0,4,754,3930,148,560,1,1,2612,7499
SolomonPotvinBengio,rc_202.3,20,fastdom,0.003838,0,4,752,11417,144,609,1,1,10052,0
SolomonPotvinBengio,rc_202.3,20,default,0.003774,0,4,752,11417,144,609,1,1,10052,0
SolomonPotvinBengio,rc_206.3,20,combine,0.1285,0,2,27372,226374,12856,41311,0,1,157690,167039
SolomonPotvinBengio,rc_206.3,20,gap_prune,0.3215,0,2,27372,226374,12856,41311,0,1,157690,167039
SolomonPotvinBengio,rc_206.3,20,fastdom,0.1733,0,2,27980,404255,13643,45090,0,1,331184,0
SolomonPotvinBengio,rc_206.3,20,default,0.3966,0,2,27980,404255,13643,45090,0,1,331184,0
SolomonPotvinBengio,rc_205.1,20,combine,0.0001338,0,1,92,292,30,80,0,1,120,373
SolomonPotvinBengio,rc_205.1,20,gap_prune,0.0001257,0,1,92,292,30,80,0,1,120,373
SolomonPotvinBengio,rc_205.1,20,fastdom,0.0002083,0,1,105,706,39,106,0,1,495,0
SolomonPotvinBengio,rc_205.1,20,default,0.0001446,0,1,105,706,39,106,0,1,495,0
SolomonPotvinBengio,rc_202.4,20,combine,0.1307,0,6,29778,195409,17877,41804,75,1,123747,251915
SolomonPotvinBengio,rc_202.4,20,gap_prune,0.3613,0,6,29778,195409,17877,41804,75,1,123747,251915
SolomonPotvinBengio,rc_202.4,20,fastdom,0.1928,0,6,30412,455421,18075,46494,84,1,378426,0
SolomonPotvinBengio,rc_202.4,20,default,0.4193,0,6,30412,455421,18075,46494,84,1,378426,0
SolomonPotvinBengio,rc_205.2,20,combine,0.003586,0,1,1142,6867,551,1042,0,1,4683,11441
SolomonPotvinBengio,rc_205.2,20,gap_prune,0.003779,0,1,1142,6867,551,1042,0,1,4683,11441
SolomonPotvinBengio,rc_205.2,20,fastdom,0.007721,0,1,1189,19064,594,1174,0,1,16701,0
SolomonPotvinBengio,rc_205.2,20,default,0.006638,0,1,1189,19064,594,1174,0,1,16701,0
SolomonPotvinBengio,rc_201.1,20,combine,0.0006511,0,1,289,1122,90,259,1,1,573,1312
SolomonPotvinBengio,rc_201.1,20,gap_prune,0.0006125,0,1,289,1122,90,259,1,1,573,1312
SolomonPotvinBengio,rc_201.1,20,fastdom,0.0008546,0,1,305,2636,94,329,1,1,2001,0
SolomonPotvinBengio,rc_201.1,20,default,0.0007802,0,1,305,2636,94,329,1,1,2001,0
SolomonPotvinBengio,rc_205.3,20,combine,1.579,0,1,174903,1694864,57915,347196,0,1,1172765,1759195
SolomonPotvinBengio,rc_205.3,20,gap_prune,9.16,0,1,174903,1694864,57915,347196,0,1,1172765,1759195
SolomonPotvinBengio,rc_205.3,20,fastdom,2.177,0,1,175341,3464295,93122,406489,0,1,2882465,0
SolomonPotvinBengio,rc_205.3,20,default,9.94,0,1,175341,3464295,93122,406489,0,1,2882465,0
SolomonPotvinBengio,rc_203.1,20,combine,0.03863,0,13,11928,71169,6258,20894,283,1,38052,42407
SolomonPotvinBengio,rc_203.1,20,gap_prune,0.09081,0,13,11928,71169,6258,20894,283,1,38052,42407
SolomonPotvinBengio,rc_203.1,20,fastdom,0.04618,0,13,12129,115777,7339,24252,286,1,79098,0
SolomonPotvinBengio,rc_203.1,20,default,0.09628,0,13,12129,115777,7339,24252,286,1,79098,0
SolomonPotvinBengio,rc_202.1,20,combine,1.13,0,2,129069,1080237,52174,192013,23,1,759131,1132712
SolomonPotvinBengio,rc_202.1,20,gap_prune,3.951,0,2,129069,1080237,52174,192013,23,1,759131,1132712
SolomonPotvinBengio,rc_202.1,20,fastdom,1.516,0,2,129629,2225197,56224,208307,28,1,1887232,0
SolomonPotvinBengio,rc_202.1,20,default,4.288,0,2,129629,2225197,56224,208307,28,1,1887232,0
SolomonPotvinBengio,rc_203.4,20,combine,0.3839,0,18,53194,302310,39374,139947,3589,1,105563,21145
SolomonPotvinBengio,rc_203.4,20,gap_prune,2.298,0,18,53194,302310,39374,139947,3589,1,105563,21145
SolomonPotvinBengio,rc_203.4,20,fastdom,0.3929,0,18,54200,330237,42624,147726,3774,1,124520,0
SolomonPotvinBengio,rc_203.4,20,default,2.465,0,18,54200,330237,42624,147726,3774,1,124520,0
SolomonPotvinBengio,rc_207.2,20,combine,30.34,0,8,559793,6724197,265241,987592,1064,1,5175741,2180397
SolomonPotvinBengio,rc_207.2,20,gap_prune,184.3,0,8,559793,6724197,265241,987592,1064,1,5175741,2180397
SolomonPotvinBengio,rc_207.2,20,fastdom,31.86,0,8,562248,8955079,300562,1052430,1064,1,7339330,0
SolomonPotvinBengio,rc_207.2,20,default,173.8,0,8,562248,8955079,300562,1052430,1064,1,7339330,0
SolomonPotvinBengio,rc_206.2,20,combine,0.2757,0,19,55918,440750,20318,101299,104,1,283411,458935
SolomonPotvinBengio,rc_206.2,20,gap_prune,0.9451,0,19,55918,440750,20318,101299,104,1,283411,458935
SolomonPotvinBengio,rc_206.2,20,fastdom,0.4069,0,19,56891,924770,25574,114319,104,1,753438,0
SolomonPotvinBengio,rc_206.2,20,default,1.076,0,19,56891,924770,25574,114319,104,1,753438,0
SolomonPotvinBengio,rc_201.2,20,combine,0.0002235,0,2,178,808,34,70,0,1,559,1443
SolomonPotvinBengio,rc_201.2,20,gap_prune,0.0003001,0,2,178,808,34,70,0,1,559,1443
SolomonPotvinBengio,rc_201.2,20,fastdom,0.0007615,0,2,188,2464,37,98,0,1,2177,0
SolomonPotvinBengio,rc_201.2,20,default,0.0007311,0,2,188,2464,37,98,0,1,2177,0
SolomonPotvinBengio,rc_207.4,20,combine,2.076e-05,0,1,19,43,8,7,1,1,16,21
SolomonPotvinBengio,rc_207.4,20,gap_prune,1.943e-05,0,1,19,43,8,7,1,1,16,21
SolomonPotvinBengio,rc_207.4,20,fastdom,3.205e-05,0,1,20,65,29,27,2,1,16,0
SolomonPotvinBengio,rc_207.4,20,default,3.04e-05,0,1,20,65,29,27,2,1,16,0
