dataset,name,k,solver,time,timeout,numsol,expd,gen,qsize,pr-frontier,pr-sol,pr-fea,pr-post,pr-extra
Dumas,n60w80.002,80,combine,0.2279,0,2,21487,196352,8443,29685,0,1,145179,651544
Dumas,n60w80.002,80,makespan-order,0.1903,0,2,21505,196490,6198,29733,0,1,145251,652013
Dumas,n60w80.002,80,makespan-order-mst,5.124,0,2,21611,197579,6195,30024,0,1,145943,655048
Dumas,n20w60.005,80,combine,0.0003334,0,1,161,609,48,114,0,1,334,1047
Dumas,n20w60.005,80,makespan-order,0.000293,0,1,171,647,57,125,0,1,351,1112
Dumas,n20w60.005,80,makespan-order-mst,0.001633,0,1,158,597,52,110,0,1,329,1027
Dumas,n20w40.005,80,combine,0.0001223,0,1,77,261,16,36,0,1,148,480
Dumas,n20w40.005,80,makespan-order,0.0001129,0,1,77,261,16,36,0,1,148,480
Dumas,n20w40.005,80,makespan-order-mst,0.0006819,0,1,77,261,16,36,0,1,148,480
Dumas,n40w60.005,80,combine,0.006298,0,3,1609,9820,254,1575,0,1,6634,27037
Dumas,n40w60.005,80,makespan-order,0.006195,0,3,1625,9954,295,1566,0,1,6761,27578
Dumas,n40w60.005,80,makespan-order-mst,0.09923,0,3,1592,9709,297,1556,0,1,6559,26733
Dumas,n60w100.003,80,combine,4.45,0,2,131609,1468299,73658,227169,0,1,1109520,2374371
Dumas,n60w100.003,80,makespan-order,3.048,0,2,131054,1460394,46858,225931,0,1,1103408,2362506
Dumas,n60w100.003,80,makespan-order-mst,23.79,0,2,128488,1441406,45727,222477,0,1,1090440,2347220
Dumas,n100w40.004,80,combine,0.02172,0,2,3442,24712,661,3939,0,1,17330,204223
Dumas,n100w40.004,80,makespan-order,0.02306,0,2,3477,24875,679,4003,0,1,17394,206406
Dumas,n100w40.004,80,makespan-order-mst,1.553,0,2,3426,24563,681,3936,0,1,17200,203608
Dumas,n150w40.004,80,combine,0.353,0,1,27699,261293,12056,47642,0,1,185952,2316448
Dumas,n150w40.004,80,makespan-order,0.3235,0,1,26503,248910,9233,45730,0,1,176677,2218869
Dumas,n150w40.004,80,makespan-order-mst,28.05,0,1,26575,248443,9896,46738,0,1,175130,2221367
Dumas,n20w20.002,80,combine,4.106e-05,0,1,27,89,3,2,0,1,60,216
Dumas,n20w20.002,80,makespan-order,4.141e-05,0,1,27,89,4,2,0,1,60,216
Dumas,n20w20.002,80,makespan-order-mst,0.0003475,0,1,27,89,4,2,0,1,60,216
Dumas,n60w100.004,80,combine,3.982,0,4,114511,1117638,48858,222655,0,1,780469,1929664
Dumas,n60w100.004,80,makespan-order,2.213,0,4,113569,1107762,50295,220217,0,1,773973,1919305
Dumas,n60w100.004,80,makespan-order-mst,16.41,0,4,112810,1099480,50175,219107,0,1,767560,1902715
Dumas,n100w40.001,80,combine,0.01448,0,1,2424,18511,286,2005,0,1,14082,141298
Dumas,n100w40.001,80,makespan-order,0.01406,0,1,2410,18404,274,2006,0,1,13988,140733
Dumas,n100w40.001,80,makespan-order-mst,1.238,0,1,2370,18105,265,1970,0,1,13765,138254
Dumas,n150w60.004,80,combine,8.181,0,1,172462,1762172,63434,377839,0,1,1211871,10903385
Dumas,n150w60.004,80,makespan-order,3.463,0,1,172539,1761761,72534,375645,0,1,1213577,10920075
Dumas,n150w60.004,80,makespan-order-mst,134.8,0,1,169690,1729016,72737,371599,0,1,1187727,10728608
Dumas,n20w40.003,80,combine,0.0001068,0,2,70,238,16,26,0,1,141,572
Dumas,n20w40.003,80,makespan-order,0.0001082,0,2,70,238,17,26,0,1,141,572
Dumas,n20w40.003,80,makespan-order-mst,0.0007934,0,2,70,238,17,26,0,1,141,572
Dumas,n60w40.004,80,combine,0.002744,0,1,661,4461,120,467,0,1,3333,14835
Dumas,n60w40.004,80,makespan-order,0.00273,0,1,675,4564,116,471,0,1,3418,15176
Dumas,n60w40.004,80,makespan-order-mst,0.07748,0,1,627,4192,103,435,0,1,3130,14089
Dumas,n80w80.003,80,combine,2.265,0,1,91156,1065074,42543,141605,1,1,832312,3817756
Dumas,n80w80.003,80,makespan-order,1.603,0,1,90916,1061297,29375,145356,1,1,825024,3801791
Dumas,n80w80.003,80,makespan-order-mst,40.12,0,1,83682,971373,25410,127003,1,1,760687,3453042
Dumas,n40w80.005,80,combine,0.04229,0,1,5879,51898,1994,6419,1,1,39599,116926
Dumas,n40w80.005,80,makespan-order,0.03899,0,1,5917,52151,1725,6525,1,1,39708,117641
Dumas,n40w80.005,80,makespan-order-mst,0.8388,0,1,5795,51321,1722,6318,1,1,39207,115731
Dumas,n60w60.001,80,combine,0.03032,0,1,5118,32417,1414,7072,0,1,20227,157701
Dumas,n60w60.001,80,makespan-order,0.02782,0,1,5102,32363,1715,6954,0,1,20307,157886
Dumas,n60w60.001,80,makespan-order-mst,0.7837,0,1,5095,32207,1716,7039,0,1,20073,156862
Dumas,n40w40.005,80,combine,0.001209,0,1,419,2059,78,348,0,1,1292,7868
Dumas,n40w40.005,80,makespan-order,0.001198,0,1,418,2054,77,347,0,1,1289,7863
Dumas,n40w40.005,80,makespan-order-mst,0.01921,0,1,417,2048,78,349,0,1,1282,7847
Dumas,n20w40.001,80,combine,0.0001977,0,1,107,427,33,58,0,1,262,968
Dumas,n20w40.001,80,makespan-order,0.0001854,0,1,107,427,30,58,0,1,262,968
Dumas,n20w40.001,80,makespan-order-mst,0.001666,0,1,107,427,30,58,0,1,262,968
Dumas,n100w60.003,80,combine,0.2215,0,1,23224,199500,4902,31413,0,1,144863,1107449
Dumas,n100w60.003,80,makespan-order,0.2064,0,1,23015,197129,3431,30891,0,1,143223,1093189
Dumas,n100w60.003,80,makespan-order-mst,8.866,0,1,22293,190288,3166,29755,0,1,138240,1047912
Dumas,n40w100.004,80,combine,0.01245,0,1,2764,19262,458,3001,0,1,13497,32222
Dumas,n40w100.004,80,makespan-order,0.01463,0,1,2810,19549,704,3041,0,1,13698,33036
Dumas,n40w100.004,80,makespan-order-mst,0.1824,0,1,2972,20672,696,3383,0,1,14317,35932
Dumas,n40w20.003,80,combine,0.0001865,0,1,93,344,10,33,0,1,218,1620
Dumas,n40w20.003,80,makespan-order,0.0001717,0,1,87,321,7,32,0,1,202,1564
Dumas,n40w20.003,80,makespan-order-mst,0.003278,0,1,87,321,7,32,0,1,202,1564
Dumas,n60w60.003,80,combine,0.08914,0,1,10610,103605,2149,10370,0,1,82625,201108
Dumas,n60w60.003,80,makespan-order,0.08666,0,1,10630,103963,1429,10328,0,1,83005,201434
Dumas,n60w60.003,80,makespan-order-mst,1.381,0,1,10134,98530,1350,9787,0,1,78609,193199
Dumas,n100w20.002,80,combine,0.002207,0,1,639,2959,79,447,0,0,1874,33818
Dumas,n100w20.002,80,makespan-order,0.002244,0,1,633,2937,90,449,0,0,1856,33682
Dumas,n100w20.002,80,makespan-order-mst,0.1553,0,1,621,2878,90,435,0,0,1823,32886
Dumas,n60w80.003,80,combine,0.2376,0,1,20228,214556,10194,25442,0,1,168886,687421
Dumas,n60w80.003,80,makespan-order,0.1905,0,1,20198,213814,8864,25378,0,1,168238,685006
Dumas,n60w80.003,80,makespan-order-mst,7.76,0,1,19927,211290,8874,25145,0,1,166218,677859
Dumas,n100w60.002,80,combine,0.3323,0,1,26726,273808,7121,38676,0,1,208406,1066132
Dumas,n100w60.002,80,makespan-order,0.3075,0,1,27326,279133,7589,39385,0,1,212422,1082432
Dumas,n100w60.002,80,makespan-order-mst,12.86,0,1,27920,285998,7873,40375,0,1,217703,1096227
Dumas,n20w100.005,80,combine,0.005925,0,1,1471,9023,419,1713,0,1,5839,8567
Dumas,n20w100.005,80,makespan-order,0.005612,0,1,1471,9023,447,1713,0,1,5839,8567
Dumas,n20w100.005,80,makespan-order-mst,0.0317,0,1,1471,9023,447,1713,0,1,5839,8567
Dumas,n40w80.002,80,combine,0.226,0,2,15912,157950,5592,16286,1,1,125750,307331
Dumas,n40w80.002,80,makespan-order,0.1744,0,2,15926,158023,5042,16289,1,1,125806,307647
Dumas,n40w80.002,80,makespan-order-mst,2.391,0,2,15807,156658,5028,16233,1,1,124616,305155
Dumas,n200w20.002,80,combine,0.01866,0,1,2619,15191,284,2297,0,1,10275,246900
Dumas,n200w20.002,80,makespan-order,0.02097,0,1,2669,15530,242,2339,0,1,10522,254216
Dumas,n200w20.002,80,makespan-order-mst,2.63,0,1,3030,17589,437,3039,0,1,11520,312039
Dumas,n150w20.002,80,combine,0.007846,0,1,1303,7227,152,957,0,1,4967,109075
Dumas,n150w20.002,80,makespan-order,0.008462,0,1,1310,7252,141,965,0,1,4977,109491
Dumas,n150w20.002,80,makespan-order-mst,0.7658,0,1,1276,7069,141,941,0,1,4852,106653
Dumas,n80w60.004,80,combine,0.07658,0,1,9680,82770,1469,12327,0,1,60763,222834
Dumas,n80w60.004,80,makespan-order,0.07394,0,1,9628,82201,1900,12258,0,1,60315,221654
Dumas,n80w60.004,80,makespan-order-mst,2.03,0,1,9743,83685,1887,12340,0,1,61602,228870
Dumas,n20w20.003,80,combine,6.466e-05,0,1,38,128,6,7,0,1,83,292
Dumas,n20w20.003,80,makespan-order,6.106e-05,0,1,37,125,6,7,0,1,81,286
Dumas,n20w20.003,80,makespan-order-mst,0.0003697,0,1,35,118,6,7,0,1,76,276
Dumas,n200w20.003,80,combine,0.01966,0,1,2779,14925,232,2691,0,1,9455,304498
Dumas,n200w20.003,80,makespan-order,0.02065,0,1,2793,14937,233,2739,0,1,9405,306065
Dumas,n200w20.003,80,makespan-order-mst,2.66,0,1,2788,15026,244,2799,0,1,9439,311241
Dumas,n200w40.001,80,combine,0.8255,0,1,50365,491867,6102,67649,0,1,373853,6581039
Dumas,n200w40.001,80,makespan-order,0.6611,0,1,50691,495274,6816,68387,0,1,376196,6627547
Dumas,n200w40.001,80,makespan-order-mst,111.6,0,1,48485,473071,6559,64942,0,1,359644,6337058
Dumas,n40w60.003,80,combine,0.003796,0,3,935,7029,286,829,0,1,5263,16810
Dumas,n40w60.003,80,makespan-order,0.004787,0,3,963,7272,215,857,0,1,5450,17540
Dumas,n40w60.003,80,makespan-order-mst,0.07415,0,3,922,6948,217,822,0,1,5202,16570
Dumas,n80w60.002,80,combine,4.628,0,1,90390,849576,45512,188574,0,1,570612,4035361
Dumas,n80w60.002,80,makespan-order,2.037,0,1,90366,849546,34950,188603,0,1,570577,4035013
Dumas,n80w60.002,80,makespan-order-mst,36.9,0,1,88923,836551,34928,185809,0,1,561819,3974492
Dumas,n80w60.005,80,combine,0.04851,0,2,8002,57247,902,10265,0,1,38979,301635
Dumas,n80w60.005,80,makespan-order,0.05007,0,2,8105,58034,1071,10331,0,1,39597,305220
Dumas,n80w60.005,80,makespan-order-mst,1.892,0,2,8164,58384,1058,10527,0,1,39692,305021
Dumas,n20w60.003,80,combine,0.0001622,0,1,90,373,26,51,0,1,232,686
Dumas,n20w60.003,80,makespan-order,0.0001588,0,1,90,373,30,51,0,1,232,686
Dumas,n20w60.003,80,makespan-order-mst,0.00117,0,1,90,373,30,51,0,1,232,686
Dumas,n60w100.001,80,combine,1.09,0,1,68450,775129,21073,111350,0,1,595329,1854175
Dumas,n60w100.001,80,makespan-order,0.9672,0,1,69123,783720,17167,112715,0,1,601882,1874905
Dumas,n60w100.001,80,makespan-order-mst,17.15,0,1,65608,737742,16560,107580,0,1,564554,1758213
Dumas,n80w40.004,80,combine,0.006519,0,1,1341,9059,138,984,0,1,6734,56441
Dumas,n80w40.004,80,makespan-order,0.00687,0,1,1347,9097,154,1002,0,1,6748,56810
Dumas,n80w40.004,80,makespan-order-mst,0.3928,0,1,1306,8857,158,961,0,1,6590,55433
Dumas,n100w60.004,80,combine,1.132,0,1,59333,732115,11922,79073,0,1,593709,3218737
Dumas,n100w60.004,80,makespan-order,0.8647,0,1,59163,730476,8691,78825,0,1,592488,3211918
Dumas,n100w60.004,80,makespan-order-mst,48.07,0,1,58003,715761,8686,77267,0,1,580491,3144836
Dumas,n20w20.004,80,combine,4.385e-05,0,1,28,88,2,3,0,1,57,222
Dumas,n20w20.004,80,makespan-order,4.043e-05,0,1,28,88,2,3,0,1,57,222
Dumas,n20w20.004,80,makespan-order-mst,0.000274,0,1,28,88,2,3,0,1,57,222
Dumas,n20w80.002,80,combine,0.0007915,0,1,273,1359,101,191,0,1,895,1244
Dumas,n20w80.002,80,makespan-order,0.0007702,0,1,275,1376,88,189,0,1,912,1259
Dumas,n20w80.002,80,makespan-order-mst,0.003195,0,1,260,1298,83,181,0,1,857,1188
Dumas,n200w40.003,80,combine,1.308,0,1,64521,638553,15464,91767,0,1,482265,8491942
Dumas,n200w40.003,80,makespan-order,1.081,0,1,64613,637543,11607,92178,0,1,480752,8475393
Dumas,n200w40.003,80,makespan-order-mst,128.8,0,1,63311,625793,11619,89431,0,1,473051,8364539
Dumas,n40w80.004,80,combine,0.01067,0,1,2181,15412,504,1930,1,1,11300,42534
Dumas,n40w80.004,80,makespan-order,0.01065,0,1,2192,15489,414,1916,1,1,11380,42729
Dumas,n40w80.004,80,makespan-order-mst,0.2055,0,1,2159,15232,404,1900,1,1,11172,42083
Dumas,n150w60.003,80,combine,4.246,0,1,136646,1504705,23703,245275,0,1,1122784,11314809
Dumas,n150w60.003,80,makespan-order,2.677,0,1,134889,1481048,20357,239691,0,1,1106468,11115683
Dumas,n150w60.003,80,makespan-order-mst,204.7,0,1,131341,1429965,20352,234527,0,1,1064097,10685894
Dumas,n100w20.001,80,combine,0.001585,0,1,423,1838,42,220,0,1,1195,20434
Dumas,n100w20.001,80,makespan-order,0.00175,0,1,431,1858,40,228,0,1,1199,20678
Dumas,n100w20.001,80,makespan-order-mst,0.08799,0,1,423,1832,38,220,0,1,1189,20519
Dumas,n80w60.003,80,combine,0.2011,0,1,18054,135228,7602,34210,0,1,82964,625750
Dumas,n80w60.003,80,makespan-order,0.1793,0,1,18677,139636,9551,35542,0,1,85417,639222
Dumas,n80w60.003,80,makespan-order-mst,4.007,0,1,18160,135861,9383,34191,0,1,83510,623825
Dumas,n80w20.001,80,combine,0.001248,0,1,387,1661,48,247,0,1,1027,18220
Dumas,n80w20.001,80,makespan-order,0.00133,0,1,387,1665,54,246,0,1,1032,18247
Dumas,n80w20.001,80,makespan-order-mst,0.07132,0,1,380,1633,46,240,0,1,1013,17860
Dumas,n40w20.002,80,combine,0.0001857,0,1,103,383,10,41,0,1,239,2022
Dumas,n40w20.002,80,makespan-order,0.0001966,0,1,111,411,13,45,0,1,255,2170
Dumas,n40w20.002,80,makespan-order-mst,0.003729,0,1,101,376,9,39,0,1,236,1984
Dumas,n100w20.003,80,combine,0.001821,0,1,549,2377,81,387,0,1,1441,29844
Dumas,n100w20.003,80,makespan-order,0.001794,0,1,539,2327,85,378,0,1,1410,29235
Dumas,n100w20.003,80,makespan-order-mst,0.1145,0,1,535,2308,85,378,0,1,1395,29022
Dumas,n80w20.004,80,combine,0.001296,0,1,386,1580,69,234,0,1,960,13833
Dumas,n80w20.004,80,makespan-order,0.001126,0,1,384,1573,61,230,0,1,959,13794
Dumas,n80w20.004,80,makespan-order-mst,0.04423,0,1,378,1539,58,226,0,1,935,13598
Dumas,n80w40.001,80,combine,0.02812,0,1,2540,13837,640,2997,0,1,8300,99014
Dumas,n80w40.001,80,makespan-order,0.01522,0,1,2605,14178,727,3081,0,1,8492,101803
Dumas,n80w40.001,80,makespan-order-mst,0.4503,0,1,2585,14048,689,3027,0,1,8436,100873
Dumas,n150w40.005,80,combine,0.9995,0,1,52444,491699,12912,76911,0,1,362344,4668308
Dumas,n150w40.005,80,makespan-order,0.6864,0,1,52309,489719,14408,76418,0,1,360992,4659218
Dumas,n150w40.005,80,makespan-order-mst,65.1,0,1,50885,474166,14378,74526,0,1,348755,4518896
Dumas,n80w40.002,80,combine,0.02297,0,2,3483,25972,619,3518,0,1,18970,176673
Dumas,n80w40.002,80,makespan-order,0.0216,0,2,3501,26038,465,3534,0,1,19002,177229
Dumas,n80w40.002,80,makespan-order-mst,1.242,0,2,3402,25343,455,3446,0,1,18494,172460
Dumas,n60w20.001,80,combine,0.0004503,0,1,203,825,34,75,0,1,547,7038
Dumas,n60w20.001,80,makespan-order,0.0004558,0,1,210,861,24,80,0,1,571,7362
Dumas,n60w20.001,80,makespan-order-mst,0.01939,0,1,196,803,24,79,0,1,528,6764
Dumas,n60w100.002,80,combine,0.71,0,2,48165,458802,10584,72831,0,1,337805,1115682
Dumas,n60w100.002,80,makespan-order,0.4578,0,2,48185,459122,9673,72599,0,1,338337,1121965
Dumas,n60w100.002,80,makespan-order-mst,8.715,0,2,46781,446237,9142,70141,0,1,329314,1105066
Dumas,n20w100.004,80,combine,0.002328,0,2,663,3688,250,732,0,1,2292,5036
Dumas,n20w100.004,80,makespan-order,0.002306,0,2,659,3655,234,719,0,1,2276,4999
Dumas,n20w100.004,80,makespan-order-mst,0.01207,0,2,631,3465,226,690,0,1,2143,4762
Dumas,n80w80.005,80,combine,0.2832,0,2,25859,264451,5686,41042,1,1,197548,712376
Dumas,n80w80.005,80,makespan-order,0.2307,0,2,25491,260036,6437,40114,1,1,194429,717489
Dumas,n80w80.005,80,makespan-order-mst,6.686,0,2,24390,247737,6077,38282,1,1,185063,690827
Dumas,n60w60.005,80,combine,0.009933,0,1,1733,13059,244,1471,0,1,9855,58765
Dumas,n60w60.005,80,makespan-order,0.009551,0,1,1718,12920,255,1459,0,1,9743,58193
Dumas,n60w60.005,80,makespan-order-mst,0.3672,0,1,1701,12834,259,1450,0,1,9683,57393
Dumas,n40w80.001,80,combine,0.009608,0,2,1899,12122,827,2449,0,1,7773,35961
Dumas,n40w80.001,80,makespan-order,0.009647,0,2,1912,12160,796,2480,0,1,7767,35806
Dumas,n40w80.001,80,makespan-order-mst,0.1579,0,2,1850,11772,781,2386,0,1,7535,34959
Dumas,n60w20.002,80,combine,0.0003594,0,2,149,618,15,50,0,1,418,4443
Dumas,n60w20.002,80,makespan-order,0.000316,0,2,145,597,15,50,0,1,401,4333
Dumas,n60w20.002,80,makespan-order-mst,0.01254,0,2,145,600,15,51,0,1,403,4319
Dumas,n150w40.002,80,combine,0.09327,0,1,9791,75683,1476,11019,0,1,54873,914695
Dumas,n150w40.002,80,makespan-order,0.08579,0,1,10002,77336,1218,11256,0,1,56078,935447
Dumas,n150w40.002,80,makespan-order-mst,10.43,0,1,9515,73179,1218,10706,0,1,52958,884275
Dumas,n100w20.005,80,combine,0.002975,0,1,730,3439,137,515,0,1,2194,40123
Dumas,n100w20.005,80,makespan-order,0.003175,0,1,734,3458,127,518,0,1,2206,40354
Dumas,n100w20.005,80,makespan-order-mst,0.1631,0,1,730,3429,127,521,0,1,2178,40034
Dumas,n60w20.005,80,combine,0.0003399,0,1,162,624,19,64,0,1,398,5804
Dumas,n60w20.005,80,makespan-order,0.0003422,0,1,162,624,29,63,0,1,399,5804
Dumas,n60w20.005,80,makespan-order-mst,0.0158,0,1,168,645,31,67,0,1,410,6106
Dumas,n80w40.003,80,combine,0.006559,0,1,1345,9458,188,946,0,1,7167,55503
Dumas,n80w40.003,80,makespan-order,0.006635,0,1,1327,9343,163,940,0,1,7076,54819
Dumas,n80w40.003,80,makespan-order-mst,0.3255,0,1,1289,9046,156,919,0,1,6838,52819
Dumas,n20w80.004,80,combine,0.001026,0,1,412,1875,121,371,0,1,1092,3270
Dumas,n20w80.004,80,makespan-order,0.001021,0,1,416,1898,115,379,0,1,1103,3308
Dumas,n20w80.004,80,makespan-order-mst,0.006086,0,1,404,1834,104,364,0,1,1066,3204
Dumas,n60w80.004,80,combine,0.2054,0,1,19477,169888,5288,30636,0,1,119775,407453
Dumas,n60w80.004,80,makespan-order,0.1681,0,1,19392,169204,5588,30348,0,1,119464,405811
Dumas,n60w80.004,80,makespan-order-mst,2.818,0,1,19018,166403,5484,29686,0,1,117699,400570
Dumas,n100w40.005,80,combine,0.02457,0,1,4172,26982,611,5003,0,1,17807,176703
Dumas,n100w40.005,80,makespan-order,0.02471,0,1,4190,27127,707,5078,0,1,17859,176962
Dumas,n100w40.005,80,makespan-order-mst,1.248,0,1,4321,28185,701,5288,0,1,18576,183457
Dumas,n20w60.002,80,combine,0.0004342,0,2,84,324,23,51,0,1,188,603
Dumas,n20w60.002,80,makespan-order,0.0003546,0,2,90,346,22,58,0,1,197,648
Dumas,n20w60.002,80,makespan-order-mst,0.002197,0,2,91,348,22,57,0,1,199,654
Dumas,n40w40.004,80,combine,0.0008552,0,1,199,991,25,105,0,1,687,3910
Dumas,n40w40.004,80,makespan-order,0.0004313,0,1,202,1001,19,104,0,1,695,3931
Dumas,n40w40.004,80,makespan-order-mst,0.01143,0,1,196,977,19,102,0,1,679,3872
Dumas,n200w20.004,80,combine,0.01846,0,1,2714,14771,201,2487,0,1,9570,315610
Dumas,n200w20.004,80,makespan-order,0.0185,0,1,2684,14635,185,2484,0,1,9467,311325
Dumas,n200w20.004,80,makespan-order-mst,2.801,0,1,2610,14312,163,2369,0,1,9333,303901
Dumas,n20w100.003,80,combine,0.003357,0,1,925,5674,401,1167,0,1,3582,7068
Dumas,n20w100.003,80,makespan-order,0.003278,0,1,944,5833,449,1197,0,1,3692,7237
Dumas,n20w100.003,80,makespan-order-mst,0.02046,0,1,886,5477,402,1103,0,1,3488,6827
Dumas,n150w40.001,80,combine,0.8116,0,1,46489,453446,13506,69464,0,1,337493,4465723
Dumas,n150w40.001,80,makespan-order,0.6004,0,1,45092,437818,12840,67179,0,1,325547,4331731
Dumas,n150w40.001,80,makespan-order-mst,55.62,0,1,44107,426040,12560,65801,0,1,316132,4235613
Dumas,n100w60.005,80,combine,0.1169,0,1,12550,119421,4457,17559,0,1,89312,567322
Dumas,n100w60.005,80,makespan-order,0.1107,0,1,12599,120055,4144,17783,0,1,89673,569521
Dumas,n100w60.005,80,makespan-order-mst,5.863,0,1,12283,116388,4113,17207,0,1,86898,553016
Dumas,n40w60.004,80,combine,0.09371,0,1,9119,74651,4317,16558,0,1,48974,208758
Dumas,n40w60.004,80,makespan-order,0.07291,0,1,9034,73749,4727,16280,0,1,48435,206692
Dumas,n40w60.004,80,makespan-order-mst,1.234,0,1,8901,72635,4667,15959,0,1,47775,203385
Dumas,n20w40.004,80,combine,0.0001409,0,1,74,285,19,29,0,1,182,570
Dumas,n20w40.004,80,makespan-order,0.0001392,0,1,74,285,18,29,0,1,182,570
Dumas,n20w40.004,80,makespan-order-mst,0.0009388,0,1,74,285,18,29,0,1,182,570
Dumas,n150w20.003,80,combine,0.01061,0,1,1843,9773,340,1660,0,1,6270,160280
Dumas,n150w20.003,80,makespan-order,0.01133,0,1,1864,9881,317,1689,0,1,6328,162429
Dumas,n150w20.003,80,makespan-order-mst,1.106,0,1,1793,9496,305,1608,0,1,6095,156370
Dumas,n40w100.005,80,combine,0.1694,0,1,15473,143892,6114,27224,0,1,101195,145700
Dumas,n40w100.005,80,makespan-order,0.1467,0,1,15357,142572,4216,26879,0,1,100336,145127
Dumas,n40w100.005,80,makespan-order-mst,1.15,0,1,14925,137843,4184,26183,0,1,96735,139171
Dumas,n20w80.005,80,combine,0.001336,0,3,456,2756,114,392,1,1,1905,2262
Dumas,n20w80.005,80,makespan-order,0.001258,0,3,456,2756,131,392,1,1,1905,2262
Dumas,n20w80.005,80,makespan-order-mst,0.008222,0,3,456,2756,131,392,1,1,1905,2262
Dumas,n40w40.003,80,combine,0.0004065,0,1,160,751,23,74,0,1,517,2633
Dumas,n40w40.003,80,makespan-order,0.0004085,0,1,164,778,23,77,0,1,537,2740
Dumas,n40w40.003,80,makespan-order-mst,0.006958,0,1,155,715,23,70,0,1,490,2491
Dumas,n60w40.001,80,combine,0.002561,0,1,604,3707,117,395,0,1,2708,21418
Dumas,n60w40.001,80,makespan-order,0.002487,0,1,602,3661,112,383,0,1,2676,21131
Dumas,n60w40.001,80,makespan-order-mst,0.1048,0,1,592,3587,107,375,0,1,2620,20773
Dumas,n20w80.003,80,combine,0.001013,0,2,360,1980,155,295,0,1,1324,2203
Dumas,n20w80.003,80,makespan-order,0.0009951,0,2,362,1993,145,298,0,1,1332,2213
Dumas,n20w80.003,80,makespan-order-mst,0.006057,0,2,351,1912,136,288,0,1,1272,2141
Dumas,n40w80.003,80,combine,0.006332,0,3,1506,9766,297,1666,0,1,6592,27619
Dumas,n40w80.003,80,makespan-order,0.006039,0,3,1504,9745,278,1663,0,1,6576,27542
Dumas,n40w80.003,80,makespan-order-mst,0.114,0,3,1498,9703,270,1659,0,1,6544,27458
Dumas,n40w100.002,80,combine,2.166,0,1,65875,550592,33976,145605,0,1,339112,875740
Dumas,n40w100.002,80,makespan-order,1.254,0,1,65931,551287,34248,145598,0,1,339758,876594
Dumas,n40w100.002,80,makespan-order-mst,5.754,0,1,65588,548224,34209,144878,0,1,337758,872615
Dumas,n40w40.001,90,combine,0.0004971,0,1,204,884,33,109,0,1,571,4293
Dumas,n40w40.001,90,makespan-order,0.0004674,0,1,203,878,30,109,0,1,566,4262
Dumas,n40w40.001,90,makespan-order-mst,0.01049,0,1,203,878,30,109,0,1,566,4262
Dumas,n60w60.002,90,combine,0.03319,0,1,5341,34890,2539,5779,0,1,23770,177469
Dumas,n60w60.002,90,makespan-order,0.02929,0,1,5366,35041,2086,5813,0,1,23862,178257
Dumas,n60w60.002,90,makespan-order-mst,0.953,0,1,5354,34994,2086,5763,0,1,23877,177749
Dumas,n40w100.001,90,combine,0.7595,0,1,38702,311434,21990,75298,1,1,197433,383328
Dumas,n40w100.001,90,makespan-order,0.5419,0,1,38167,306592,19220,73951,1,1,194473,378319
Dumas,n40w100.001,90,makespan-order-mst,2.305,0,1,36660,294069,18273,70451,1,1,186957,364160
Dumas,n100w40.002,90,combine,0.05759,0,1,7132,47728,3335,9963,0,1,30633,391221
Dumas,n100w40.002,90,makespan-order,0.05197,0,1,7119,47590,2899,9979,0,1,30492,390496
Dumas,n100w40.002,90,makespan-order-mst,2.496,0,1,7012,46826,2861,9833,0,1,29981,384133
Dumas,n150w20.004,90,combine,0.006311,0,1,1127,5805,113,843,0,1,3835,104005
Dumas,n150w20.004,90,makespan-order,0.006827,0,1,1147,5919,168,881,0,1,3891,106865
Dumas,n150w20.004,90,makespan-order-mst,0.7195,0,1,1121,5754,165,856,0,1,3777,103946
Dumas,n60w40.003,90,combine,0.008113,0,1,1992,11101,592,2478,0,1,6631,40784
Dumas,n60w40.003,90,makespan-order,0.008032,0,1,1992,11103,640,2473,0,1,6638,40785
Dumas,n60w40.003,90,makespan-order-mst,0.1537,0,1,1972,10957,626,2430,0,1,6555,40491
Dumas,n60w100.005,90,combine,5.441,0,2,136522,1567701,29635,215450,0,1,1215728,3652415
Dumas,n60w100.005,90,makespan-order,2.848,0,2,136618,1568204,29030,215542,0,1,1216043,3652754
Dumas,n60w100.005,90,makespan-order-mst,40.65,0,2,137156,1572265,29028,216985,0,1,1218123,3661911
Dumas,n150w60.001,90,combine,2.388,0,1,99636,1126717,27154,188625,0,1,838456,6980579
Dumas,n150w60.001,90,makespan-order,1.56,0,1,98975,1118139,27822,187089,0,1,832075,6931364
Dumas,n150w60.001,90,makespan-order-mst,114.5,0,1,97936,1105138,27567,185397,0,1,821805,6850624
Dumas,n60w40.002,90,combine,0.00679,0,1,1461,9575,339,1533,0,1,6581,48647
Dumas,n60w40.002,90,makespan-order,0.006956,0,1,1463,9574,356,1535,0,1,6576,48621
Dumas,n60w40.002,90,makespan-order-mst,0.2831,0,1,1450,9474,351,1528,0,1,6496,48125
Dumas,n20w60.004,90,combine,0.000997,0,1,338,1738,111,423,0,1,977,2309
Dumas,n20w60.004,90,makespan-order,0.0009552,0,1,341,1763,163,434,0,1,988,2321
Dumas,n20w60.004,90,makespan-order-mst,0.005399,0,1,326,1686,154,414,0,1,946,2246
